2026-05-11 02:44:23,759 - INFO - 正在计算 8 维特征全局统计量...
2026-05-11 02:44:30,657 - INFO - Dataset [TRAIN] 加载: ../koopman_train.npz | 90段 | 178110样本
2026-05-11 02:44:30,663 - INFO - Dataset [EVAL] 加载: ../koopman_val.npz | 3段 | 35937样本
2026-05-11 02:49:19,919 - INFO - Ep [042/100] LR:0.005000 | Loss:1.1152 (Pr:0.1061, Ac:0.0008, Rc:0.0289, Lr:0.0167, Iner:0.0010) | Val:0.2606 | Pwr: [Pwr: N/A]
2026-05-11 02:49:26,449 - INFO - Ep [043/100] LR:0.005000 | Loss:1.1047 (Pr:0.1051, Ac:0.0008, Rc:0.0284, Lr:0.0170, Iner:0.0009) | Val:0.3036 | Pwr: [Pwr: N/A]
2026-05-11 02:49:33,149 - INFO - Ep [044/100] LR:0.005000 | Loss:1.1181 (Pr:0.1064, Ac:0.0008, Rc:0.0287, Lr:0.0172, Iner:0.0009) | Val:0.2995 | Pwr: [Pwr: N/A]
2026-05-11 02:49:39,957 - INFO - Ep [045/100] LR:0.005000 | Loss:1.1184 (Pr:0.1065, Ac:0.0008, Rc:0.0285, Lr:0.0169, Iner:0.0008) | Val:0.2983 | Pwr: [Pwr: N/A]
2026-05-11 02:49:46,719 - INFO - Ep [046/100] LR:0.005000 | Loss:1.3982 (Pr:0.1339, Ac:0.0008, Rc:0.0292, Lr:0.0202, Iner:0.0012) | Val:0.4031 | Pwr: [Pwr: N/A]
2026-05-11 02:49:53,588 - INFO - Ep [047/100] LR:0.005000 | Loss:1.3736 (Pr:0.1279, Ac:0.0008, Rc:0.0317, Lr:0.0211, Iner:0.0074) | Val:0.3445 | Pwr: [Pwr: N/A]
2026-05-11 02:50:00,217 - INFO - Ep [048/100] LR:0.005000 | Loss:1.1475 (Pr:0.1068, Ac:0.0008, Rc:0.0293, Lr:0.0158, Iner:0.0062) | Val:0.4016 | Pwr: [Pwr: N/A]
2026-05-11 02:50:07,141 - INFO - Ep [049/100] LR:0.005000 | Loss:1.1208 (Pr:0.1050, Ac:0.0008, Rc:0.0291, Lr:0.0157, Iner:0.0044) | Val:0.3942 | Pwr: [Pwr: N/A]
2026-05-11 02:50:13,651 - INFO - Ep [050/100] LR:0.002500 | Loss:1.1109 (Pr:0.1047, Ac:0.0008, Rc:0.0284, Lr:0.0156, Iner:0.0032) | Val:0.2903 | Pwr: [Pwr: N/A]
2026-05-11 02:50:20,770 - INFO - Ep [051/100] LR:0.002500 | Loss:1.0167 (Pr:0.0958, Ac:0.0007, Rc:0.0274, Lr:0.0149, Iner:0.0025) | Val:0.2993 | Pwr: [Pwr: N/A]
2026-05-11 02:50:27,437 - INFO - Ep [052/100] LR:0.002500 | Loss:0.9834 (Pr:0.0929, Ac:0.0007, Rc:0.0264, Lr:0.0145, Iner:0.0020) | Val:0.3287 | Pwr: [Pwr: N/A]
2026-05-11 02:50:34,023 - INFO - Ep [053/100] LR:0.002500 | Loss:0.9734 (Pr:0.0922, Ac:0.0007, Rc:0.0259, Lr:0.0141, Iner:0.0016) | Val:0.2821 | Pwr: [Pwr: N/A]
2026-05-11 02:50:40,733 - INFO - Ep [054/100] LR:0.002500 | Loss:0.9703 (Pr:0.0921, Ac:0.0007, Rc:0.0257, Lr:0.0141, Iner:0.0013) | Val:0.2816 | Pwr: [Pwr: N/A]
2026-05-11 02:50:47,630 - INFO - Ep [055/100] LR:0.002500 | Loss:0.9620 (Pr:0.0914, Ac:0.0007, Rc:0.0254, Lr:0.0137, Iner:0.0011) | Val:0.3054 | Pwr: [Pwr: N/A]
2026-05-11 02:50:54,414 - INFO - Ep [056/100] LR:0.002500 | Loss:0.9856 (Pr:0.0938, Ac:0.0007, Rc:0.0256, Lr:0.0137, Iner:0.0009) | Val:0.3315 | Pwr: [Pwr: N/A]
2026-05-11 02:51:00,905 - INFO - Ep [057/100] LR:0.002500 | Loss:0.9500 (Pr:0.0904, Ac:0.0007, Rc:0.0250, Lr:0.0136, Iner:0.0008) | Val:0.2793 | Pwr: [Pwr: N/A]
2026-05-11 02:51:07,339 - INFO - Ep [058/100] LR:0.002500 | Loss:0.9517 (Pr:0.0907, Ac:0.0007, Rc:0.0250, Lr:0.0134, Iner:0.0007) | Val:0.3246 | Pwr: [Pwr: N/A]
2026-05-11 02:51:14,006 - INFO - Ep [059/100] LR:0.002500 | Loss:0.9494 (Pr:0.0905, Ac:0.0007, Rc:0.0249, Lr:0.0135, Iner:0.0006) | Val:0.3497 | Pwr: [Pwr: N/A]
2026-05-11 02:51:20,953 - INFO - Ep [060/100] LR:0.002500 | Loss:0.9405 (Pr:0.0897, Ac:0.0007, Rc:0.0248, Lr:0.0134, Iner:0.0005) | Val:0.2518 | Pwr: [Pwr: N/A]
